0	7.86939
0.195695	5.45332
0.391389	3.32913
0.587084	1.46154
0.782779	0
0.978474	0
1.17417	0
1.36986	0
1.56556	0
1.76125	0
1.95695	0
2.15264	0
2.34834	0
2.54403	0
2.73973	0
2.93542	0
3.13112	0
3.32681	0
3.5225	0
3.7182	0
3.91389	0
4.10959	0
4.30528	0
4.50098	0
4.69667	0
4.89237	0
5.08806	0
5.28376	0
5.47945	0
5.67515	0
5.87084	0
6.06654	0
6.26223	0
6.45793	0
6.65362	0
6.84932	0
7.04501	0
7.2407	0
7.4364	0
7.63209	0
7.82779	0
8.02348	0
8.21918	0
8.41487	0
8.61057	0
8.80626	0
9.00196	0
9.19765	0
9.39335	0
9.58904	0
9.78474	0
9.98043	0
10.1761	0
10.3718	0
10.5675	0
10.7632	0
10.9589	0
11.1546	0
11.3503	0
11.546	0
11.7417	0
11.9374	0
12.1331	0
12.3288	0
12.5245	0
12.7202	0
12.9159	0
13.1115	0
13.3072	0
13.5029	0
13.6986	0
13.8943	0
14.09	0
14.2857	0
14.4814	0
14.6771	0
14.8728	0
15.0685	0
15.2642	0
15.4599	0
15.6556	0
15.8513	0
16.047	0
16.2427	0
16.4384	0
16.6341	0
16.8297	0
17.0254	0
17.2211	0
17.4168	0
17.6125	0
17.8082	0
18.0039	0
18.1996	0
18.3953	0
18.591	0
18.7867	0
18.9824	0
19.1781	0
19.3738	0
19.5695	0
19.7652	0
19.9609	0
20.1566	0
20.3523	0
20.5479	0
20.7436	0
20.9393	0
21.135	0
21.3307	0
21.5264	0
21.7221	0
21.9178	0
22.1135	0
22.3092	0
22.5049	0
22.7006	0
22.8963	0
23.092	0
23.2877	0
23.4834	0
23.6791	0
23.8748	0
24.0705	0
24.2661	0
24.4618	0
24.6575	0
24.8532	0
25.0489	0
25.2446	0
25.4403	0
25.636	0
25.8317	0
26.0274	0
26.2231	0
26.4188	0
26.6145	0
26.8102	0
27.0059	0
27.2016	0
27.3973	0
27.593	0
27.7886	0
27.9843	0
28.18	0
28.3757	0
28.5714	0
28.7671	0
28.9628	0
29.1585	0
29.3542	0
29.5499	0
29.7456	0
29.9413	0
30.137	0
30.3327	0
30.5284	0
30.7241	0
30.9198	0
31.1155	0
31.3112	0
31.5068	0
31.7025	0
31.8982	0
32.0939	0
32.2896	0
32.4853	0
32.681	0
32.8767	0
33.0724	0
33.2681	0
33.4638	0
33.6595	0
33.8552	0
34.0509	0
34.2466	0
34.4423	0
34.638	0
34.8337	0
35.0294	0
35.225	0
35.4207	0
35.6164	0
35.8121	0
36.0078	0
36.2035	0
36.3992	0
36.5949	0
36.7906	0
36.9863	0
37.182	0
37.3777	0
37.5734	0
37.7691	0
37.9648	0
38.1605	0
38.3562	0
38.5519	0
38.7476	0
38.9432	0
39.1389	0
39.3346	0
39.5303	0
39.726	0
39.9217	0
40.1174	0
40.3131	0
40.5088	0
40.7045	0
40.9002	0
41.0959	0
41.2916	0
41.4873	0
41.683	0
41.8787	0
42.0744	0
42.2701	0
42.4658	0
42.6614	0
42.8571	0
43.0528	0
43.2485	0
43.4442	0
43.6399	0
43.8356	0
44.0313	0
44.227	0
44.4227	0
44.6184	0
44.8141	0
45.0098	0
45.2055	0
45.4012	0
45.5969	0
45.7926	0
45.9883	0
46.184	0
46.3796	0
46.5753	0
46.771	0
46.9667	0
47.1624	0
47.3581	0
47.5538	0
47.7495	0
47.9452	0
48.1409	0
48.3366	0
48.5323	0
48.728	0
48.9237	0
49.1194	0
49.3151	0
49.5108	0
49.7065	0
49.9022	0
50.0978	0
50.2935	0
50.4892	0
50.6849	0
50.8806	0
51.0763	0
51.272	0
51.4677	0
51.6634	0
51.8591	0
52.0548	0
52.2505	0
52.4462	0
52.6419	0
52.8376	0
53.0333	0
53.229	0
53.4247	0
53.6204	0
53.816	0
54.0117	0
54.2074	0
54.4031	0
54.5988	0
54.7945	0
54.9902	0
55.1859	0
55.3816	0
55.5773	0
55.773	0
55.9687	0
56.1644	0
56.3601	0
56.5558	0
56.7515	0
56.9472	0
57.1429	0
57.3386	0
57.5342	0
57.7299	0
57.9256	0
58.1213	0
58.317	0
58.5127	0
58.7084	0
58.9041	0
59.0998	0
59.2955	0
59.4912	0
59.6869	0
59.8826	0
60.0783	0
60.274	0
60.4697	0
60.6654	0
60.8611	0
61.0568	0
61.2524	0
61.4481	0
61.6438	0
61.8395	0
62.0352	0
62.2309	0
62.4266	0
62.6223	0
62.818	0
63.0137	0
63.2094	0
63.4051	0
63.6008	0
63.7965	0
63.9922	0
64.1879	0
64.3836	0
64.5793	0
64.775	0
64.9706	0
65.1663	0
65.362	0
65.5577	0
65.7534	0
65.9491	0
66.1448	0
66.3405	0
66.5362	0
66.7319	0
66.9276	0
67.1233	0
67.319	0
67.5147	0
67.7104	0
67.9061	0
68.1018	0
68.2975	0
68.4932	0
68.6888	0
68.8845	0
69.0802	0
69.2759	0
69.4716	0
69.6673	0
69.863	0
70.0587	0
70.2544	0
70.4501	0
70.6458	0
70.8415	0
71.0372	0
71.2329	0
71.4286	0
71.6243	0
71.82	0
72.0157	0
72.2114	0
72.407	0
72.6027	0
72.7984	0
72.9941	0
73.1898	0
73.3855	0
73.5812	0
73.7769	0
73.9726	0
74.1683	0
74.364	0
74.5597	0
74.7554	0
74.9511	0
75.1468	0
75.3425	0
75.5382	0
75.7339	0
75.9295	0
76.1252	0
76.3209	0
76.5166	0
76.7123	0
76.908	0
77.1037	0
77.2994	0
77.4951	0
77.6908	0
77.8865	0
78.0822	0
78.2779	0
78.4736	0
78.6693	0
78.865	0
79.0607	0
79.2564	0
79.4521	0
79.6477	0
79.8434	0
80.0391	0
80.2348	0
80.4305	0
80.6262	0
80.8219	0
81.0176	0
81.2133	0
81.409	0
81.6047	0
81.8004	0
81.9961	0
82.1918	0
82.3875	0
82.5832	0
82.7789	0
82.9746	0
83.1703	0
83.3659	0
83.5616	0
83.7573	0
83.953	0
84.1487	0
84.3444	0
84.5401	0
84.7358	0
84.9315	0
85.1272	0
85.3229	0
85.5186	0
85.7143	0
85.91	0
86.1057	0
86.3014	0
86.4971	0
86.6928	0
86.8885	0
87.0841	0
87.2798	0
87.4755	0
87.6712	0
87.8669	0
88.0626	0
88.2583	0
88.454	0
88.6497	0
88.8454	0
89.0411	0
89.2368	0
89.4325	0
89.6282	0
89.8239	0
90.0196	0
90.2153	0
90.411	0
90.6067	0
90.8023	0
90.998	0
91.1937	0
91.3894	0
91.5851	0
91.7808	0
91.9765	0
92.1722	0
92.3679	0
92.5636	0
92.7593	0
92.955	0
93.1507	0
93.3464	0
93.5421	0
93.7378	0
93.9335	0
94.1292	0
94.3249	0
94.5205	0
94.7162	0
94.9119	0
95.1076	0
95.3033	0
95.499	0
95.6947	0
95.8904	0
96.0861	0
96.2818	0
96.4775	0
96.6732	0
96.8689	0
97.0646	0
97.2603	0
97.456	0
97.6517	0
97.8474	0
98.0431	0
98.2387	0
98.4344	0
98.6301	0
98.8258	0
99.0215	0
99.2172	0
99.4129	1.46154
99.6086	3.32913
99.8043	5.45332
100	7.86939
